timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-08-17T18:23:38.901058+00:00,postgresql+timescaledb,4k,image,Q_retrieve_binaries_time_range,50525.836,2224.152,5,2000,6276250000
