timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-08-17T21:08:48.028554+00:00,postgresql+timescaledb+minio,5k,image,Q_retrieve_binaries_time_range,28048.798,957.192,5,2000,10666506000
