timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-08-17T17:56:30.099038+00:00,postgresql+timescaledb,1440p,image,Q_retrieve_binaries_time_range,26030.258,5275.143,5,2000,2934246000
