timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-08-17T20:31:10.062916+00:00,postgresql+timescaledb+minio,1440p,image,1467123,1.399158,100,2000,50,5,83.5083,18.2295,25.2,7.23,35.257,10.117,2807.962,0.032,2798.846,0.0,1.0002,0.0
