timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T20:43:42.521519+00:00,postgresql+timescaledb+minio,4k,image,Q_latest_payload_by_device,3.286,0.724,5,3138125
