timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,rows_returned,total_bytes_returned
2026-08-17T18:23:38.899993+00:00,postgresql+timescaledb,4k,image,Q_retrieve_binaries_time_range,1,50534.406,2000,6276250000
2026-08-17T18:23:38.900228+00:00,postgresql+timescaledb,4k,image,Q_retrieve_binaries_time_range,2,54344.545,2000,6276250000
2026-08-17T18:23:38.900420+00:00,postgresql+timescaledb,4k,image,Q_retrieve_binaries_time_range,3,49314.684,2000,6276250000
2026-08-17T18:23:38.900604+00:00,postgresql+timescaledb,4k,image,Q_retrieve_binaries_time_range,4,49615.173,2000,6276250000
2026-08-17T18:23:38.900806+00:00,postgresql+timescaledb,4k,image,Q_retrieve_binaries_time_range,5,48820.37,2000,6276250000
