timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-08-17T17:31:14.273920+00:00,postgresql+timescaledb+minio,1080p,image,Q_retrieve_binaries_time_range,5628.6,1477.426,5,2000,1687092000
