timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T17:18:09.847570+00:00,postgresql+timescaledb,1080p,image,Q_latest_payload_by_device,4.307,0.189,5,843546
