timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,rows_returned,total_bytes_returned
2026-08-17T20:43:42.518964+00:00,postgresql+timescaledb+minio,4k,image,Q_retrieve_binaries_time_range,1,11905.967,2000,6276250000
2026-08-17T20:43:42.519265+00:00,postgresql+timescaledb+minio,4k,image,Q_retrieve_binaries_time_range,2,11864.187,2000,6276250000
2026-08-17T20:43:42.519485+00:00,postgresql+timescaledb+minio,4k,image,Q_retrieve_binaries_time_range,3,11628.596,2000,6276250000
2026-08-17T20:43:42.519694+00:00,postgresql+timescaledb+minio,4k,image,Q_retrieve_binaries_time_range,4,11874.795,2000,6276250000
2026-08-17T20:43:42.519916+00:00,postgresql+timescaledb+minio,4k,image,Q_retrieve_binaries_time_range,5,12248.203,2000,6276250000
