timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-08-17T17:35:51.043453+00:00,mongodb_timeseries,1080p,image,843546,0.804468,100,2000,50,5,18.5486,5.1095,114.63,31.41,92.22,25.267,162.45,1.076,162.394,1.07,0.1009,0.0007
