timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-04-08T01:03:45.728876+00:00,postgresql+timescaledb+minio,1080p_fhd_image,image,843546,0.804468,100,2000,50,5,52.5303,5.2083,38.37,3.79,30.87,3.051,1618.802,0.017,1609.483,0.0,1.0003,0.0
