timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-04-08T00:55:46.870812+00:00,postgresql+timescaledb+minio,480p_sd_image,image,172367,0.164382,100,2000,50,5,35.8386,0.3611,55.81,0.57,9.174,0.093,338.422,0.039,329.311,0.0,1.0017,0.0
