timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T01:03:46.926719+00:00,postgresql+timescaledb+minio,1080p_fhd_image,image,Q_latest_payload_by_device,2.47,0.614,5,843546
