timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T00:51:58.482836+00:00,postgresql+timescaledb,4k_uhd_image,image,Q_latest_payload_by_device,14.89,0.523,5,3138125
