timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,payload_size_bytes
2026-04-08T01:14:58.576911+00:00,postgresql+timescaledb+minio,4k_uhd_image,image,Q_latest_payload_by_device,1,3.23,3138125
2026-04-08T01:14:58.579954+00:00,postgresql+timescaledb+minio,4k_uhd_image,image,Q_latest_payload_by_device,2,2.827,3138125
2026-04-08T01:14:58.582096+00:00,postgresql+timescaledb+minio,4k_uhd_image,image,Q_latest_payload_by_device,3,2.046,3138125
2026-04-08T01:14:58.584390+00:00,postgresql+timescaledb+minio,4k_uhd_image,image,Q_latest_payload_by_device,4,2.212,3138125
2026-04-08T01:14:58.586403+00:00,postgresql+timescaledb+minio,4k_uhd_image,image,Q_latest_payload_by_device,5,1.923,3138125
