timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T01:08:39.373761+00:00,postgresql+timescaledb+minio,1440p_qhd_image,image,Q_latest_payload_by_device,2.179,0.413,5,1467123
