timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-04-08T00:59:08.845021+00:00,postgresql+timescaledb+minio,720p_hd_image,image,382610,0.364885,100,2000,50,5,37.7356,1.6785,53.09,2.51,19.372,0.914,739.56,0.026,730.318,0.0,1.0007,0.0
