timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-04-08T00:38:11.405544+00:00,postgresql+timescaledb,480p_sd_image,image,172367,0.164382,100,2000,50,5,4.504,0.1945,444.72,19.57,73.104,3.217,352.125,0.093,343.077,0.003,1.0435,0.0
