timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T00:41:06.408549+00:00,postgresql+timescaledb,1080p_fhd_image,image,Q_latest_payload_by_device,3.524,0.304,5,843546
