timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-04-08T00:38:12.438766+00:00,postgresql+timescaledb,480p_sd_image,image,Q_latest_payload_by_device,1.119,0.068,5,172367
