timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,payload_size_bytes
2026-04-08T01:47:21.912457+00:00,postgresql+timescaledb,360p_sd_image,image,Q_latest_payload_by_device,1,0.822,97335
2026-04-08T01:47:21.913522+00:00,postgresql+timescaledb,360p_sd_image,image,Q_latest_payload_by_device,2,0.827,97335
2026-04-08T01:47:21.914624+00:00,postgresql+timescaledb,360p_sd_image,image,Q_latest_payload_by_device,3,0.986,97335
2026-04-08T01:47:21.915612+00:00,postgresql+timescaledb,360p_sd_image,image,Q_latest_payload_by_device,4,0.875,97335
2026-04-08T01:47:21.916449+00:00,postgresql+timescaledb,360p_sd_image,image,Q_latest_payload_by_device,5,0.749,97335
