timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-04-08T00:44:34.861683+00:00,postgresql+timescaledb,1440p_qhd_image,image,1467123,1.399158,100,2000,50,5,40.3795,0.5275,49.54,0.64,69.31,0.89,2917.0,0.049,2907.586,0.0,1.039,0.0
