timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,run_id,total_rows_requested,rows_inserted,batch_size,duration_sec,rows_per_sec,logical_mb_inserted,logical_mb_per_sec,db_size_before_mb,db_size_after_mb,table_total_before_mb,table_total_after_mb,table_data_before_mb,table_data_after_mb,table_index_before_mb,table_index_after_mb,rows_in_table_after,table_storage_amplification
2026-08-17T15:10:09.646987+00:00,postgresql+timescaledb+minio,360p,image,17002,0.016214,1,2000,2000,50,12.2712,162.98,32.429,2.643,9.067,42.019,0.023,32.959,0.008,32.741,0.016,0.219,2000,1.0164
2026-08-17T15:10:09.647278+00:00,postgresql+timescaledb+minio,360p,image,17002,0.016214,2,2000,2000,50,12.6774,157.76,32.429,2.558,9.106,42.05,0.023,32.959,0.008,32.741,0.016,0.219,2000,1.0164
2026-08-17T15:10:09.647485+00:00,postgresql+timescaledb+minio,360p,image,17002,0.016214,3,2000,2000,50,12.5606,159.23,32.429,2.582,9.122,42.073,0.023,32.959,0.008,32.741,0.016,0.219,2000,1.0164
2026-08-17T15:10:09.647680+00:00,postgresql+timescaledb+minio,360p,image,17002,0.016214,4,2000,2000,50,13.2305,151.17,32.429,2.451,9.145,42.089,0.023,32.959,0.008,32.741,0.016,0.219,2000,1.0164
2026-08-17T15:10:09.647873+00:00,postgresql+timescaledb+minio,360p,image,17002,0.016214,5,2000,2000,50,12.2128,163.76,32.429,2.655,9.169,42.12,0.023,32.959,0.008,32.741,0.016,0.219,2000,1.0164
