timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-17T22:10:06,postgres_minio_retrieve_360p,1ce81430-f2b8-46e5-9a36-b788200b77a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.16106916299941,5.388694220536692e-05,4.09441980267552e-06,0.8433795865808674,0.0,10.0,4.316524092105173e-05,0.0,3.655730798611027e-05,7.9722548907162e-05,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,14.615384615384617,0,20.0,3.060731447660006,N,1.0,0.0
2026-08-17T22:10:09,postgres_minio_point_read_360p,0c15e012-17bd-41df-9aa2-0063ae07019a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0376463699994928,1.3124522757380922e-07,3.486265145233847e-06,8.674119511585262,0.0,10.0,9.043368345840189e-08,0.0,1.0373588055598605e-07,1.9416956401438786e-07,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-08-17T22:12:06,postgres_minio_insert_480p,b4aec8cb-6714-4768-8bbb-cba6ec444a48,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.99786430500171,0.0002486569417697,3.5523504072391448e-06,7.516954813850444,0.0,10.0,0.0001734396190293,0.0,0.0001944336428416,0.000367873261871,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,6.605797101449276,0,19.976811594202896,3.055166990860649,N,1.0,0.0
2026-08-17T22:12:22,postgres_minio_retrieve_480p,2530a139-89b2-4edb-88f6-311a441b9c34,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.19396622000022,5.464084476389631e-05,4.141350967010085e-06,0.8612379090189235,0.0,10.0,4.418937535147216e-05,0.0,3.66485278722242e-05,8.083790322369636e-05,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,13.907692307692308,0,19.838461538461537,3.035723466139573,N,1.0,0.0
2026-08-17T22:12:26,postgres_minio_point_read_480p,5cc1ff09-c93c-467f-8a49-4fec099f2176,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0374614560005284,1.3102790840083106e-07,3.497672605116652e-06,8.746041800040066,0.0,10.0,9.072173924248861e-08,0.0,1.031263138884242e-07,1.938480531309128e-07,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-08-17T22:14:00,postgres_minio_insert_720p,be8c95f9-b9a4-4cba-9107-0b28f85fd06d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.12119988400082,0.0002569276042876,3.612531913222254e-06,7.632088375900599,0.0,10.0,0.0001825545935435,0.0,0.0001975546251305,0.0003801092186741,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,6.885915492957746,0,20.40281690140845,3.121081070161201,N,1.0,0.0
2026-08-17T22:14:18,postgres_minio_retrieve_720p,29dc1562-66bc-4fce-acfe-f38c5ef503c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.83896645400091,5.7401975785454426e-05,3.868327080824258e-06,0.7068734423415399,0.0,10.0,4.370479107491596e-05,0.0,4.121804244722524e-05,8.49228335221412e-05,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,14.385714285714286,0,20.107142857142858,3.078617913382394,N,1.0,0.0
2026-08-17T22:14:22,postgres_minio_point_read_720p,3689e830-aa8d-40fd-ae79-38f5678d7a6d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0408980110005359,1.4301120429543348e-07,3.496776513008408e-06,8.715235769679298,0.0,10.0,9.875813455906268e-08,0.0,1.1281849722056197e-07,2.1157663177962466e-07,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-08-17T22:15:11,mongodb_insert_360p,fc673392-943f-4938-ba4c-15066a1c3443,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3580905929993603,6.003286316683172e-06,4.420387231624097e-06,6.7732100083029545,0.0,10.0,5.109922143489709e-06,0.0,3.77158546110776e-06,8.88150760459747e-06,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,12.9,0,20.3,3.106964111328125,N,1.0,0.0
2026-08-17T22:15:14,mongodb_retrieve_360p,e942c7bb-6bd1-4322-8326-a35255d038e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2813636840000981,1.5476661307044726e-06,5.500589517103183e-06,19.31672789415109,0.0,10.0,1.509057596136426e-06,0.0,7.806230527825795e-07,2.2896806489190057e-06,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-08-17T22:15:18,mongodb_point_read_360p,abdf2788-8e55-4449-9cc0-1766e893ea0d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0217205499993724,5.6832022335359014e-08,2.6165093580503715e-06,4.437103961849151,0.0,10.0,2.6313076606498963e-08,0.0,5.776654444263033e-08,8.407962104912928e-08,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-08-17T22:16:07,mongodb_insert_480p,19e8e842-f561-430c-94d0-7971d491c5cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.360920409000755,1.0931203608782536e-05,4.630060194790344e-06,4.887302634249096,0.0,10.0,9.614851302984506e-06,0.0,6.557218936111693e-06,1.61720702390962e-05,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,5.9,0,21.4,3.2761459350585938,N,1.0,0.0
2026-08-17T22:16:10,mongodb_retrieve_480p,8ce4a552-a0ec-4fd3-b68d-c532d511eafd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3686035840000841,2.125499567685458e-06,5.766356215584092e-06,20.72628488096011,0.0,10.0,2.1215103083171982e-06,0.0,1.0230407888886675e-06,3.1445510972058657e-06,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-08-17T22:16:13,mongodb_point_read_480p,cdbc8e19-00f7-41a7-ad49-de6e0700b0ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0232046040000568,5.946662467696965e-08,2.562708015910288e-06,4.076692676437167,0.0,10.0,2.5939742971659025e-08,0.0,6.203761666559633e-08,8.797735963725535e-08,0.0,Indonesia,IDN,jakarta,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.818,-6.1992,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-08-17T22:16:40,mongodb_insert_720p,628e4e15-9cb5-4b73-a77f-92972261d0e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.932115995999993,2.390704612070931e-05,4.847218950263583e-06,3.1635350634053294,0.0,10.0,2.167003622490296e-05,0.0,1.369902677222146e-05,3.5369062997124423e-05,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,14.275,0,22.875,3.498898506164551,N,1.0,0.0
2026-08-17T22:16:45,mongodb_retrieve_720p,6384cb47-6878-4e5f-91f7-59fc94ff3a8a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4179599679991952,7.458116759411945e-06,5.259751281931944e-06,9.009080759667295,0.0,10.0,7.096104287989541e-06,0.0,3.937739047220627e-06,1.1033843335210169e-05,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,0.0,0,25.5,3.903861999511719,N,1.0,0.0
2026-08-17T22:16:49,mongodb_point_read_720p,64b091ae-04d1-4614-a22a-3fc4eb2c7e78,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.026157679998505046,6.89438486333818e-08,2.6357019673503943e-06,4.354080636614365,0.0,10.0,3.133141395286754e-08,0.0,7.066693888696641e-08,1.0199835283983395e-07,0.0,Indonesia,IDN,west java,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.14.7,3.2.7,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,0,,106.9618,-6.2354,15.295108795166016,machine,0.0,0,0.0,0.0,N,1.0,0.0
