timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T15:12:26.242531+00:00,postgresql+timescaledb+minio,480p,image,Q_latest_payload_by_device,0.995,0.098,5,29536
