timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T15:15:18.101686+00:00,mongodb_timeseries,360p,image,Q_latest_payload_by_device,2.631,0.086,5,17002
