timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-06-05T09:08:11.961959+00:00,postgresql+timescaledb+minio,720p,image,Q_retrieve_binaries_time_range,1706.939,16.718,5,2000,765220000
