timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-06-05T07:41:51.941373+00:00,postgresql+timescaledb,360p,image,Q_retrieve_binaries_time_range,788.518,15.354,5,2000,194670000
