timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-06-05T09:26:32.123673+00:00,postgresql+timescaledb+minio,4k,image,3138125,2.992749,100,2000,50,5,73.3124,1.3931,27.29,0.52,81.668,1.567,5995.566,0.01,5986.03,0.0,1.0001,0.0
