timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-06-05T09:57:44.876995+00:00,mongodb_timeseries,1440p,image,Q_latest_payload_by_device,7.736,0.113,5,1467123
