timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-06-05T09:38:35.820187+00:00,postgresql+timescaledb+minio,5k,image,Q_retrieve_binaries_time_range,5833.412,34.946,5,2000,10666506000
