timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-06-05T07:42:36.276176+00:00,postgresql+timescaledb,480p,image,Q_latest_payload_by_device,0.965,0.082,5,172367
