timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-06-05T08:59:11.824554+00:00,postgresql+timescaledb+minio,360p,image,Q_latest_payload_by_device,1.092,0.199,5,97335
