timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-06-05T09:13:41.950507+00:00,postgresql+timescaledb+minio,1080p,image,843546,0.804468,100,2000,50,5,58.241,2.111,34.38,1.28,27.655,1.031,1618.899,0.057,1609.468,0.0,1.0003,0.0
