timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,payload_size_bytes
2026-06-05T08:05:11.441271+00:00,postgresql+timescaledb,4k,image,Q_latest_payload_by_device,1,15.261,3138125
2026-06-05T08:05:11.441330+00:00,postgresql+timescaledb,4k,image,Q_latest_payload_by_device,2,15.297,3138125
2026-06-05T08:05:11.441364+00:00,postgresql+timescaledb,4k,image,Q_latest_payload_by_device,3,16.602,3138125
2026-06-05T08:05:11.441413+00:00,postgresql+timescaledb,4k,image,Q_latest_payload_by_device,4,19.02,3138125
2026-06-05T08:05:11.441443+00:00,postgresql+timescaledb,4k,image,Q_latest_payload_by_device,5,19.094,3138125
