timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,rows_returned,total_bytes_returned
2026-06-05T09:57:44.876436+00:00,mongodb_timeseries,1440p,image,Q_retrieve_binaries_time_range,1,5173.693,2000,2934246000
2026-06-05T09:57:44.876498+00:00,mongodb_timeseries,1440p,image,Q_retrieve_binaries_time_range,2,5573.507,2000,2934246000
2026-06-05T09:57:44.876533+00:00,mongodb_timeseries,1440p,image,Q_retrieve_binaries_time_range,3,5222.592,2000,2934246000
2026-06-05T09:57:44.876564+00:00,mongodb_timeseries,1440p,image,Q_retrieve_binaries_time_range,4,5218.628,2000,2934246000
2026-06-05T09:57:44.876593+00:00,mongodb_timeseries,1440p,image,Q_retrieve_binaries_time_range,5,5245.499,2000,2934246000
