timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-06-05T09:13:41.951185+00:00,postgresql+timescaledb+minio,1080p,image,Q_latest_payload_by_device,1.779,0.638,5,843546
