timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-06-05T08:56:16.384288+00:00,postgresql+timescaledb,6k,image,Q_latest_payload_by_device,39.594,1.878,5,7478528
