timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-06-05T09:52:51.724762+00:00,postgresql+timescaledb+minio,6k,image,Q_latest_payload_by_device,5.153,0.368,5,7478528
