timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,run_id,total_rows_requested,rows_inserted,batch_size,duration_sec,rows_per_sec,logical_mb_inserted,logical_mb_per_sec,db_size_before_mb,db_size_after_mb,table_total_before_mb,table_total_after_mb,table_data_before_mb,table_data_after_mb,table_index_before_mb,table_index_after_mb,rows_in_table_after,table_storage_amplification
2026-06-05T10:39:18.401373+00:00,mongodb_timeseries,5k,image,5333253,5.086186,1,2000,2000,50,290.0072,6.9,10172.373,35.076,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
2026-06-05T10:39:18.402143+00:00,mongodb_timeseries,5k,image,5333253,5.086186,2,2000,2000,50,288.368,6.94,10172.373,35.276,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
2026-06-05T10:39:18.402200+00:00,mongodb_timeseries,5k,image,5333253,5.086186,3,2000,2000,50,287.7296,6.95,10172.373,35.354,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
2026-06-05T10:39:18.402245+00:00,mongodb_timeseries,5k,image,5333253,5.086186,4,2000,2000,50,285.1243,7.01,10172.373,35.677,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
2026-06-05T10:39:18.402287+00:00,mongodb_timeseries,5k,image,5333253,5.086186,5,2000,2000,50,284.7021,7.02,10172.373,35.73,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
