timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T14:52:11.219004+00:00,postgresql+timescaledb+minio,480p,image,Q_latest_payload_by_device,0.975,0.029,5,50447
