timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T14:46:27.719341+00:00,postgresql+timescaledb,1080p,image,Q_latest_payload_by_device,1.089,0.05,5,137870
