timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,rows_returned,total_bytes_returned
2026-08-17T15:00:11.024118+00:00,mongodb_timeseries,360p,image,Q_retrieve_binaries_time_range,1,50.254,2000,61942069
2026-08-17T15:00:11.024340+00:00,mongodb_timeseries,360p,image,Q_retrieve_binaries_time_range,2,50.998,2000,61942069
2026-08-17T15:00:11.024508+00:00,mongodb_timeseries,360p,image,Q_retrieve_binaries_time_range,3,50.808,2000,61942069
2026-08-17T15:00:11.024667+00:00,mongodb_timeseries,360p,image,Q_retrieve_binaries_time_range,4,50.974,2000,61942069
2026-08-17T15:00:11.024825+00:00,mongodb_timeseries,360p,image,Q_retrieve_binaries_time_range,5,50.563,2000,61942069
