timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,warmup_rows,total_rows_per_run,batch_size,n_runs,mean_duration_sec,std_duration_sec,mean_rows_per_sec,std_rows_per_sec,mean_logical_mb_per_sec,std_logical_mb_per_sec,mean_db_size_after_mb,std_db_size_after_mb,mean_table_total_after_mb,std_table_total_after_mb,mean_storage_amplification,std_storage_amplification
2026-08-17T14:44:57.726430+00:00,postgresql+timescaledb,720p,image,98746,0.094172,100,2000,50,5,3.7721,0.3865,535.38,63.19,50.417,5.95,207.444,0.01,198.119,0.003,1.0519,0.0
