timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T15:01:41.815758+00:00,mongodb_timeseries,480p,image,Q_latest_payload_by_device,3.237,0.094,5,50447
