timestamp,engine,profile,query_id,mean_latency_ms,std_latency_ms,n_runs
2026-08-17T14:25:20.826032+00:00,postgresql+timescaledb+minio,360p,Q_driver_roundtrip_list_buckets,0.634418,0.03115,10
2026-08-17T14:27:46.778508+00:00,postgresql+timescaledb+minio,480p,Q_driver_roundtrip_list_buckets,0.651323,0.022763,10
2026-08-17T14:30:35.920427+00:00,postgresql+timescaledb+minio,720p,Q_driver_roundtrip_list_buckets,0.692537,0.038812,10
2026-08-17T14:32:44.534487+00:00,postgresql+timescaledb+minio,1080p,Q_driver_roundtrip_list_buckets,0.705142,0.080708,10
