timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T14:37:44.722389+00:00,mongodb_timeseries,720p,image,Q_latest_payload_by_device,4.715,0.948,5,92255
