timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-08-17T14:34:11.849850+00:00,mongodb_timeseries,360p,image,Q_retrieve_binaries_time_range,53.284,0.736,5,2000,62904080
