timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T14:19:12.579170+00:00,postgresql+timescaledb,480p,image,Q_latest_payload_by_device,0.52,0.029,5,50252
