timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,rows_returned,total_bytes_returned
2026-08-17T14:30:35.922351+00:00,postgresql+timescaledb+minio,720p,image,Q_retrieve_binaries_time_range,1,2597.822,2000,184509276
2026-08-17T14:30:35.922585+00:00,postgresql+timescaledb+minio,720p,image,Q_retrieve_binaries_time_range,2,2592.846,2000,184509276
2026-08-17T14:30:35.922770+00:00,postgresql+timescaledb+minio,720p,image,Q_retrieve_binaries_time_range,3,2449.256,2000,184509276
2026-08-17T14:30:35.922952+00:00,postgresql+timescaledb+minio,720p,image,Q_retrieve_binaries_time_range,4,2423.802,2000,184509276
2026-08-17T14:30:35.923152+00:00,postgresql+timescaledb+minio,720p,image,Q_retrieve_binaries_time_range,5,2434.899,2000,184509276
