timestamp,engine,profile,query_id,mean_latency_ms,std_latency_ms,n_runs
2026-08-17T14:34:11.846962+00:00,mongodb_timeseries,360p,Q_driver_roundtrip_ping,0.14776,0.006197,10
2026-08-17T14:35:44.577678+00:00,mongodb_timeseries,480p,Q_driver_roundtrip_ping,0.15079,0.00413,10
2026-08-17T14:37:44.718423+00:00,mongodb_timeseries,720p,Q_driver_roundtrip_ping,0.208002,0.006445,10
2026-08-17T14:39:16.571089+00:00,mongodb_timeseries,1080p,Q_driver_roundtrip_ping,0.138518,0.004961,10
