timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-08-17T14:23:02.453661+00:00,postgresql+timescaledb,1080p,image,Q_retrieve_binaries_time_range,2512.022,122.836,5,2000,311869264
