timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-07T00:21:06.777603+00:00,postgresql+timescaledb,6k_image,image,Q_retrieve_binaries_time_range,68568.022,1198.159,5,2000,14957056000
