timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-06T15:32:26.055708+00:00,mongodb_timeseries,5k_image,image,Q_retrieve_binaries_time_range,29533.569,863.966,5,2000,10666506000
