timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,run_id,total_rows_requested,rows_inserted,batch_size,duration_sec,rows_per_sec,logical_mb_inserted,logical_mb_per_sec,db_size_before_mb,db_size_after_mb,table_total_before_mb,table_total_after_mb,table_data_before_mb,table_data_after_mb,table_index_before_mb,table_index_after_mb,rows_in_table_after,table_storage_amplification
2026-04-06T23:38:45.233614+00:00,postgresql+timescaledb,5k_image,image,5333253,5.086186,1,2000,2000,50,152.4001,13.12,10172.373,66.748,9.372,10564.395,0.023,10555.047,0.008,10554.852,0.016,0.195,2000,1.0376
2026-04-06T23:41:20.134147+00:00,postgresql+timescaledb,5k_image,image,5333253,5.086186,2,2000,2000,50,153.7256,13.01,10172.373,66.172,9.387,10564.411,0.023,10555.047,0.008,10554.852,0.016,0.195,2000,1.0376
2026-04-06T23:43:54.940292+00:00,postgresql+timescaledb,5k_image,image,5333253,5.086186,3,2000,2000,50,153.6208,13.02,10172.373,66.217,9.411,10564.481,0.023,10555.047,0.008,10554.852,0.016,0.195,2000,1.0376
2026-04-06T23:46:27.802299+00:00,postgresql+timescaledb,5k_image,image,5333253,5.086186,4,2000,2000,50,151.6299,13.19,10172.373,67.087,9.458,10564.512,0.023,10555.047,0.008,10554.852,0.016,0.195,2000,1.0376
2026-04-06T23:49:02.097452+00:00,postgresql+timescaledb,5k_image,image,5333253,5.086186,5,2000,2000,50,153.0463,13.07,10172.373,66.466,9.489,10564.512,0.023,10555.047,0.008,10554.852,0.016,0.195,2000,1.0376
