timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-06T14:55:30.976760+00:00,mongodb_timeseries,1440p_qhd_image,image,Q_retrieve_binaries_time_range,4481.507,121.886,5,2000,2934246000
