timestamp,engine,profile,payload_kind,payload_size_bytes,payload_size_mb,run_id,total_rows_requested,rows_inserted,batch_size,duration_sec,rows_per_sec,logical_mb_inserted,logical_mb_per_sec,db_size_before_mb,db_size_after_mb,table_total_before_mb,table_total_after_mb,table_data_before_mb,table_data_after_mb,table_index_before_mb,table_index_after_mb,rows_in_table_after,table_storage_amplification
2026-04-06T15:11:04.290026+00:00,mongodb_timeseries,5k_image,image,5333253,5.086186,1,2000,2000,50,261.2928,7.65,10172.373,38.931,0.082,30554.129,0.012,30554.059,0.004,30553.965,0.008,0.094,2000,3.0036
2026-04-06T15:15:33.621206+00:00,mongodb_timeseries,5k_image,image,5333253,5.086186,2,2000,2000,50,259.8978,7.7,10172.373,39.14,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
2026-04-06T15:20:00.681070+00:00,mongodb_timeseries,5k_image,image,5333253,5.086186,3,2000,2000,50,257.968,7.75,10172.373,39.433,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
2026-04-06T15:24:29.223444+00:00,mongodb_timeseries,5k_image,image,5333253,5.086186,4,2000,2000,50,257.0672,7.78,10172.373,39.571,0.082,30554.129,0.012,30554.059,0.004,30553.965,0.008,0.094,2000,3.0036
2026-04-06T15:28:53.530625+00:00,mongodb_timeseries,5k_image,image,5333253,5.086186,5,2000,2000,50,256.6491,7.79,10172.373,39.635,0.082,30554.121,0.012,30554.051,0.004,30553.965,0.008,0.086,2000,3.0036
