timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T15:22:31.767846+00:00,mongodb_timeseries,1080p,image,Q_latest_payload_by_device,3.752,0.831,5,137992
