timestamp,engine,profile,query_id,mean_latency_ms,std_latency_ms,n_runs
2026-08-17T15:21:17.638555+00:00,postgresql+timescaledb+minio,1080p,Q_driver_roundtrip_list_buckets,0.665087,0.033727,10
