timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-08-17T15:21:17.642324+00:00,postgresql+timescaledb+minio,1080p,image,Q_retrieve_binaries_time_range,1740.031,584.508,5,2000,236565286
