timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,payload_size_bytes
2026-08-17T15:18:19.146628+00:00,postgresql+timescaledb,1080p,image,Q_latest_payload_by_device,0.67,0.093,5,137992
