timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-07T16:00:14.615822+00:00,postgresql+timescaledb,5k_image,image,Q_retrieve_binaries_time_range,47044.448,677.68,5,2000,10666506000
