timestamp,engine,profile,payload_kind,query_id,run_id,latency_ms,rows_returned,total_bytes_returned
2026-04-07T15:40:33.558717+00:00,postgresql+timescaledb,4k_uhd_image,image,Q_retrieve_binaries_time_range,1,25779.472,2000,6276250000
2026-04-07T15:40:58.633792+00:00,postgresql+timescaledb,4k_uhd_image,image,Q_retrieve_binaries_time_range,2,25074.83,2000,6276250000
2026-04-07T15:41:23.986712+00:00,postgresql+timescaledb,4k_uhd_image,image,Q_retrieve_binaries_time_range,3,25352.742,2000,6276250000
2026-04-07T15:41:49.548498+00:00,postgresql+timescaledb,4k_uhd_image,image,Q_retrieve_binaries_time_range,4,25561.536,2000,6276250000
2026-04-07T15:42:14.115412+00:00,postgresql+timescaledb,4k_uhd_image,image,Q_retrieve_binaries_time_range,5,24566.599,2000,6276250000
