timestamp,engine,profile,payload_kind,query_id,mean_latency_ms,std_latency_ms,n_runs,rows_returned,total_bytes_returned
2026-04-07T15:42:14.115688+00:00,postgresql+timescaledb,4k_uhd_image,image,Q_retrieve_binaries_time_range,25267.036,470.165,5,2000,6276250000
